1.151399659750178	1.1234197524418947	1.078464487959352	1.134897128538843	1.0985764456109277	1.1313563342206718	1.1177933596752567	1.0665015650036505	1.13654021433841	1.2164060672490125	1.236650122887879
1.2164472599530063	1.3693039437981214	1.3468414934506512	1.2907132431919794	1.327369608359066	1.4683345010996014	1.413621614090776	1.405682919764655	1.443240360472004	1.617937152157071	1.6028598284628461
1.1627683618738454	1.1623197647310906	1.2295895963201748	1.2670696328340973	1.2286136633506872	1.2398952175573572	1.225752927230029	1.2847039678050585	1.3454190738014864	1.2950803597266463	1.4265646344262466
1.2915703728124452	1.4144032644135098	1.4659820123924383	1.4032755648884214	1.5274374622257505	1.7159491548027381	1.8024075672722402	1.9525693352529219	1.8118488239532056	1.7886319228298404	1.7329830857856507
1.2476052258823553	1.1885036223488514	1.2208099704528825	1.385818197387374	1.335908392876762	1.2445658607275136	1.1648559821511695	1.1707420961520423	1.3248968361412852	1.3615658980339118	1.4710073926291538
1.3872167249440184	1.5691398907742358	1.667167647531043	1.6045797973932465	1.8175402700770966	1.877801711832481	2.0321954673325746	2.180598735152933	2.1789131720532855	2.2065494055590644	2.1909008591856014
1.1100017422045187	1.1864712599456542	1.2205968543535177	1.2473374325765554	1.2427446497250703	1.2260796922726835	1.1534944767305635	1.140809612020855	1.1556658044686783	1.2323959548857566	1.2334236959047997
1.3220486131375144	1.4908339911701471	1.5531101717278513	1.724069031003544	1.603836550276602	1.6483250563226575	1.8076021985134882	1.7374767905910082	1.9071658197234587	2.1315780071641943	2.1071551881070185
1.2783570271484952	1.192403166184748	1.318351622793191	1.2698245382171571	1.3084571406188923	1.2712577032453785	1.409393163957346	1.42075149648966	1.3282314495497372	1.4669068384757014	1.5057410455929339
1.2696168473946652	1.4003798478394547	1.3068059336698494	1.381556755029992	1.304931559643691	1.4893466670129696	1.6030154301200032	1.793364184875812	2.024428008752298	2.0215311326046357	1.9941123141143888
1.1706291865967176	1.288360504713419	1.3471210412628276	1.4557001744887779	1.367434056121949	1.2927988345545993	1.4237868154837516	1.4084084939064276	1.4221736049878966	1.4446579247818145	1.5852635129446668
1.3399874038349635	1.4925186000911497	1.6465437846584865	1.7517277970636584	1.847227574601065	2.0715553792065085	2.0679123097903434	2.134337365518255	2.153274400731072	2.007971815444436	2.023224062179628
1.3380538491206337	1.4936865432932132	1.4781004509546734	1.4722021310299545	1.4015848308160233	1.4623048107021754	1.583222901815907	1.714741756694923	1.6963171196458031	1.6910784187892656	1.6884560444953434
1.3778223959264986	1.5197540016172908	1.6887334390541544	1.6176552389693755	1.7468162560413736	1.7304843076956176	1.7667642105163595	1.8850036984753613	2.0632162588209026	2.2249603206186164	2.067840006152423
1.3627164377903676	1.4688000918316977	1.572370974842284	1.69548533075086	1.6661024329491245	1.6105803073887746	1.6802620955362624	1.6794479459371061	1.7702743104595509	1.9702396976743248	1.9791005379044073
1.2364314206282068	1.2092036027033486	1.3274873471258468	1.391207602872925	1.45981828044908	1.4364291851712625	1.3580746931279428	1.4544215443606043	1.5615569841622323	1.5222163245614881	1.5508016214625417
1.2443759340326639	1.223377086382004	1.1418002373260796	1.1208511557420007	1.190359602600011	1.3076018613722962	1.3151688551647633	1.2956522917891193	1.3486114406576164	1.415796677934264	1.5248617601814543
1.377402915341879	1.4116423621236551	1.3427860615056222	1.3310946053466117	1.4264596096897917	1.36566765199602	1.375224848491709	1.324754059510324	1.5016035220069912	1.4994798151278308	1.4507248556229342
1.2495007918857546	1.197076684669662	1.1826587452774975	1.2141619000613595	1.236956258764668	1.4080372434106359	1.4323105050750582	1.342048184766541	1.3972315208985255	1.4859956907191194	1.4208054032962598
1.208850697164368	1.1408158145390517	1.1148774438985118	1.2186387360704136	1.3829173009759546	1.3563860723359407	1.512746175953169	1.6761948206347694	1.616880690345806	1.532284779976815	1.4925155766344658
1.1261883199545757	1.0689466422820653	1.1964050158151913	1.1276591155493916	1.2124452301491746	1.13400048205736	1.0862251016896807	1.0933285398769101	1.064059936874365	1.1967980872058719	1.3080834915400341
1.131650652654015	1.149936476747394	1.2643195768160704	1.3083347530297555	1.2842333609325236	1.365086816633449	1.5231153484896387	1.6466100130722394	1.6858242470194789	1.7241184425444818	1.6189457836527945
1.3435710195391084	1.413415621526845	1.5302997050270197	1.7125545185344502	1.6918171167933422	1.6847020364169956	1.8182658756179124	2.0577570491743433	2.0786735248376	1.9959626680725007	1.910237169506404
1.1972528664470508	1.156251857181323	1.2951175901515999	1.407189926260385	1.5723960538538246	1.5465301474675115	1.6193865146656548	1.7680179518652523	1.7345325798235993	1.8824581129692488	1.956581500800954
1.359099541185231	1.3922556527199748	1.4638352349209172	1.5910668339429765	1.5401820141965408	1.5202499948743464	1.6796934876575491	1.5726536416887846	1.5132829533277314	1.4981778273347546	1.5259615027283011
1.151658101371648	1.2008633795507047	1.2382327133007596	1.2525166387654143	1.3684577567346536	1.3802005554748324	1.5208311816283446	1.5802463805297737	1.7044276002064027	1.5824220476833755	1.4595343241260745
1.2501244039603017	1.1681420073998827	1.197186004655465	1.2368571439743974	1.3526418837132896	1.303020139158182	1.2646186062819416	1.3902301284153242	1.3801350997372681	1.5133456059452206	1.3920250641832026
1.2043200929146232	1.1262983089037446	1.0848676565154305	1.1686131565113032	1.2082054360848646	1.227729534740563	1.2069503070260557	1.2412396513317159	1.265003230485501	1.2120558376404937	1.1319971193243457
1.3128761403510267	1.2973770384573766	1.4245719159120633	1.5344495814747168	1.7208088792558682	1.6974128886229094	1.735370295063674	1.815126227854343	1.8293634464265787	1.7205227525993418	1.646241793017155
1.3988857826562073	1.3749518326042856	1.3499653478078018	1.508633654101531	1.5507421660156595	1.6094015066065508	1.7468370503928554	1.7165475369289926	1.8306478072964925	1.827872386889281	1.8588781645799761
1.2624775237662909	1.4040998919493923	1.3966251816840702	1.3408758574049882	1.3082874550640733	1.3384614204464906	1.2703286085534333	1.2500213899427228	1.3098106053648044	1.4259043161619418	1.4195737205451113
1.3363089270004613	1.4738727075274098	1.397980920162407	1.4303076565429096	1.47985877737518	1.5817182880962808	1.4925326007548951	1.6080570845326618	1.5727799680127672	1.645834971579145	1.6047859472502528
1.1426871158864274	1.263996580284993	1.3899444971355197	1.3894553034596806	1.4568806156180762	1.3498168391688243	1.458497700788095	1.3565211669242512	1.503961503608225	1.3977748713729412	1.4588201370508616
1.3009369241907633	1.413197690584276	1.4018972287333324	1.4087302536879873	1.432314983630019	1.5622688127785218	1.5120502621988408	1.5284237678922612	1.516664904054253	1.6121186823356097	1.60433891570603
1.2365008331744685	1.233081925653783	1.3861264057578462	1.5099690152075307	1.716305352956184	1.6522445818152838	1.7897830495272204	1.7649527383029529	1.8433380375132553	1.9111859448344148	1.9123203307733179
1.339697190816031	1.4017144737880067	1.3499407926323632	1.4230912984910413	1.565658638971872	1.5879471047007445	1.7068113409421994	1.7092954080206706	1.7681180168799326	1.7384581537969013	1.8903205081244465
1.1884568105026425	1.2568328763709922	1.2570201557657337	1.355947301666958	1.2734616625249995	1.2656653617539935	1.3495275330309708	1.470240570537184	1.5185540584581707	1.4567254411945145	1.5910388885788496
1.3666660311363845	1.5301465916763592	1.538801281012082	1.5660203455775545	1.7419328254193096	1.9471239870455017	1.9567288076577045	2.136078311511253	2.037290003515999	1.8776234385239265	1.9740703482463702
1.1257131268404288	1.193747673830685	1.3371342731606737	1.5134837134785915	1.526318530507757	1.4226258932701867	1.4951687823131503	1.5586538400701337	1.4615117796425563	1.4292468977717443	1.3964572299838427
1.1373273404745015	1.0574404207519232	1.1226154887602922	1.2403986583965794	1.3936687321471488	1.3043305090199238	1.261207294080316	1.3664468652208899	1.4080601605874168	1.3805688516925356	1.3321406316515103
1.2854321591596056	1.2738080709210162	1.3267561948357895	1.3140776209546448	1.3134366639310582	1.408111024231285	1.483742567394394	1.6315364610650562	1.5498409893865683	1.707662844564235	1.7861549746590255
1.1133147534692356	1.1248940312662332	1.067590807060693	1.092518119335786	1.1682282221545928	1.2610963687979504	1.3131507183933484	1.3442868465005509	1.5126738320749948	1.4084286855181454	1.4487650853348388
1.3098233671694322	1.3156651804747874	1.3953626282240879	1.4654603457047592	1.605569464567549	1.6849889206076014	1.579270945425125	1.602285143185158	1.5320755762427654	1.7251037541326737	1.7082524694206265
1.2640769376625565	1.3897831530030738	1.4772615997632739	1.6722127293313636	1.5751295373987324	1.5294247436604418	1.6602647845729688	1.6445562915725431	1.8489557415509497	1.9563396897048908	2.0649300517028313
1.1117612844235956	1.1583354276770754	1.2268328314584542	1.149052740720405	1.293415456017589	1.4005332402844415	1.4761472918432739	1.494193299870151	1.467444479659198	1.4645849981524308	1.3899388544590006
1.2358172411433452	1.2247511808829084	1.3812249368051104	1.509856630205141	1.4530450860410717	1.5253499814437566	1.536149358898639	1.5323552359334978	1.4469450210209187	1.6363427713113885	1.63822257618131
1.2042023097315169	1.1979508270386214	1.2462727124303603	1.1788516376950742	1.3028790899790907	1.288560211955906	1.256295173254027	1.2318932622566798	1.1825359205866117	1.1535738996476452	1.2359845356836257
1.2157893565700864	1.3246225963186673	1.2959745558985958	1.3966903664090198	1.3863192016878072	1.3949564683130478	1.4760668841178424	1.5248529187689777	1.6144071653616305	1.7431101566964142	1.7531843667118865
1.3507727204906654	1.4832411987518224	1.6432869017579192	1.5492039852318087	1.5610263539408595	1.5812748922812743	1.5636861727466773	1.5650156319904256	1.4751626351418312	1.4115822368066113	1.5394129228955287
1.2168378607531793	1.2731167478032397	1.3581360014824673	1.3505027863664056	1.5282408379425714	1.6317571641187454	1.5689578573160832	1.6115595737790969	1.7762320944864287	1.918828516895511	2.1277959850762813
1.394652008563745	1.3121425753667788	1.3300216207279125	1.504690249952869	1.5185141908643585	1.693241347388243	1.7276124791093002	1.729605751553388	1.702028615260698	1.836458092856492	1.8064045737467735
1.3596292420664988	1.5444965576131489	1.5133522492433706	1.6149751090438142	1.6940385705297574	1.902847023359107	2.051865061068241	2.039239994266731	1.9198317287127449	1.9846394494599424	1.9639578081319837
1.2030065563530081	1.1301571199489715	1.1036830663701451	1.205772866940853	1.150746906098838	1.101604031960004	1.0731219902586016	1.1268165359056657	1.0941436768749802	1.1047444791099155	1.2640386389252958
1.3163076856489513	1.2625455623752506	1.2258195393968596	1.1768735929100524	1.2238867894250312	1.1892917080125696	1.2197386608459924	1.368271270216505	1.3499654997865187	1.4547501825236533	1.6466462350497317
1.2251673301578492	1.1818299980002143	1.1533138333891444	1.2145337486677505	1.2179321369496392	1.2686863486803237	1.3901361971308785	1.3582012667462036	1.4379823340965474	1.3939480355568192	1.4108394550050294
1.1135895847611752	1.0752731910425917	1.0045872787091368	1.0785201582234984	1.0204952207269722	0.9903321610388962	1.0413961659955733	1.1197393744853636	1.1453939959891546	1.2346338733544997	1.2028716366093681
1.1175938772557505	1.0977646329810111	1.2471477436699088	1.173185824908237	1.2071911983754489	1.2100767731071347	1.3135080250642404	1.4771363369901291	1.5722717028946234	1.627201194373737	1.7392862009074634
1.3245189104350688	1.3370804576535873	1.3518943603004316	1.5359269803406241	1.555809421920434	1.4778343824888478	1.4240157473021229	1.3711458390390288	1.4123474253363828	1.3764893205128543	1.5065976918346127
1.268241171080102	1.1898093083332753	1.1725059943053333	1.2893946932653193	1.449690050141791	1.4240619620137134	1.574870273444597	1.6313817167708964	1.6277217258261607	1.7700532498088117	1.6461299725844343
1.1715277139882805	1.296651867479181	1.454993363623899	1.5516176753952542	1.648145613406541	1.6005843255164043	1.7695063011109726	1.7049676533566616	1.5884891367825744	1.7139411907301805	1.6425822860495514
